# lon1 lat1 z1 lon2 lat2 z2 lon3 lat3 z3 slip_m rake_deg time_s
176.806774 -40.578537 -11544.900000 176.904446 -40.557513 -11076.000000 176.830998 -40.486434 -11561.600000 5.153184 83.442033 54.728569
176.609123 -40.633037 -12588.510000 176.504882 -40.583574 -13490.420000 176.481161 -40.669518 -13281.230000 9.870281 97.812022 48.615086
176.609123 -40.633037 -12588.510000 176.576764 -40.719620 -12507.620000 176.690361 -40.693489 -11962.440000 8.819590 93.046404 49.956863
176.876806 -40.421017 -11469.920000 176.830998 -40.486434 -11561.600000 176.950352 -40.490659 -10969.670000 3.466693 88.399307 57.223007
176.689939 -40.335854 -13054.450000 176.657615 -40.248818 -13849.050000 176.574156 -40.322742 -14192.000000 3.291776 98.513539 55.522575
176.758095 -40.643759 -11685.990000 176.609123 -40.633037 -12588.510000 176.690361 -40.693489 -11962.440000 8.323055 88.889649 51.119102
176.758095 -40.643759 -11685.990000 176.800245 -40.726140 -11358.130000 176.875810 -40.657739 -11078.500000 7.524977 81.245512 51.286827
176.402209 -40.542227 -14528.550000 176.282434 -40.551325 -15596.830000 176.379223 -40.621700 -14237.190000 9.477752 101.366716 48.442215
176.499661 -40.485239 -14005.830000 176.480346 -40.396101 -14725.190000 176.381901 -40.468502 -15249.250000 8.684311 99.108604 51.159195
176.601874 -40.414548 -13448.780000 176.574156 -40.322742 -14192.000000 176.480346 -40.396101 -14725.190000 8.238637 95.777062 50.932178
176.499661 -40.485239 -14005.830000 176.402209 -40.542227 -14528.550000 176.504882 -40.583574 -13490.420000 10.189392 97.143210 49.278400
176.689527 -40.578222 -12239.690000 176.758095 -40.643759 -11685.990000 176.806774 -40.578537 -11544.900000 7.170096 87.328509 52.723492
176.804368 -40.350082 -12131.380000 176.919117 -40.349541 -11452.670000 176.860829 -40.278835 -12056.830000 0.000000 0.000000 0.000000
176.499661 -40.485239 -14005.830000 176.601874 -40.414548 -13448.780000 176.480346 -40.396101 -14725.190000 9.401840 98.968010 50.584263
176.732782 -40.513041 -12086.850000 176.689527 -40.578222 -12239.690000 176.806774 -40.578537 -11544.900000 6.299240 83.007553 53.205585
176.499661 -40.485239 -14005.830000 176.381901 -40.468502 -15249.250000 176.402209 -40.542227 -14528.550000 9.244537 103.252632 49.713890
176.602257 -40.527735 -12963.790000 176.609123 -40.633037 -12588.510000 176.689527 -40.578222 -12239.690000 8.613440 92.272609 50.465809
176.670756 -40.465389 -12687.810000 176.732782 -40.513041 -12086.850000 176.748568 -40.415787 -12284.370000 5.081606 90.736955 53.691959
176.601874 -40.414548 -13448.780000 176.689939 -40.335854 -13054.450000 176.574156 -40.322742 -14192.000000 5.379505 96.807658 52.958725
176.601874 -40.414548 -13448.780000 176.602257 -40.527735 -12963.790000 176.670756 -40.465389 -12687.810000 6.749724 94.898069 52.043152
176.689939 -40.335854 -13054.450000 176.601874 -40.414548 -13448.780000 176.748568 -40.415787 -12284.370000 4.487405 92.849232 54.302082
176.771532 -40.261917 -12796.530000 176.804368 -40.350082 -12131.380000 176.860829 -40.278835 -12056.830000 0.000000 0.000000 0.000000
176.771532 -40.261917 -12796.530000 176.860829 -40.278835 -12056.830000 176.883274 -40.200551 -12318.400000 0.000000 0.000000 0.000000
176.804368 -40.350082 -12131.380000 176.689939 -40.335854 -13054.450000 176.748568 -40.415787 -12284.370000 2.892730 94.630123 56.177551
176.804368 -40.350082 -12131.380000 176.748568 -40.415787 -12284.370000 176.876806 -40.421017 -11469.920000 3.170020 91.667692 56.962421
176.804368 -40.350082 -12131.380000 176.771532 -40.261917 -12796.530000 176.689939 -40.335854 -13054.450000 0.000000 0.000000 0.000000
176.504882 -40.583574 -13490.420000 176.602257 -40.527735 -12963.790000 176.499661 -40.485239 -14005.830000 8.803153 96.814218 50.651699
176.504882 -40.583574 -13490.420000 176.402209 -40.542227 -14528.550000 176.379223 -40.621700 -14237.190000 9.706660 103.074435 48.988712
176.670756 -40.465389 -12687.810000 176.748568 -40.415787 -12284.370000 176.601874 -40.414548 -13448.780000 5.033564 94.801997 53.643375
176.602257 -40.527735 -12963.790000 176.689527 -40.578222 -12239.690000 176.732782 -40.513041 -12086.850000 6.703351 86.066803 52.500072
176.602257 -40.527735 -12963.790000 176.732782 -40.513041 -12086.850000 176.670756 -40.465389 -12687.810000 6.645540 92.090078 52.577530
176.602257 -40.527735 -12963.790000 176.601874 -40.414548 -13448.780000 176.499661 -40.485239 -14005.830000 8.391880 94.040789 50.998665
176.602257 -40.527735 -12963.790000 176.504882 -40.583574 -13490.420000 176.609123 -40.633037 -12588.510000 10.424758 90.364355 47.735432
-176.922767 -27.298630 -44806.560000 -176.977735 -27.209857 -49981.960000 -176.992980 -27.290455 -50000.000000 0.000000 0.000000 0.000000
-176.922767 -27.298630 -44806.560000 -176.993019 -27.290574 -50000.000000 -176.985754 -27.370066 -48194.400000 0.000000 0.000000 0.000000
-176.864459 -27.000163 -44973.050000 -176.925533 -26.945077 -49989.480000 -176.942315 -27.033412 -50000.000000 0.000000 0.000000 0.000000
-176.525801 -26.669975 -28433.200000 -176.441870 -26.635360 -24875.370000 -176.512041 -26.581957 -28547.600000 0.000000 0.000000 0.000000
-176.820915 -26.728394 -44884.360000 -176.886599 -26.678862 -50000.000000 -176.896350 -26.768016 -49711.630000 0.000000 0.000000 0.000000
-176.794691 -26.461980 -45610.030000 -176.717152 -26.425287 -41036.650000 -176.784667 -26.373528 -45422.050000 0.000000 0.000000 0.000000
-176.794691 -26.461980 -45610.030000 -176.860923 -26.411044 -49988.030000 -176.867145 -26.500511 -50000.000000 0.000000 0.000000 0.000000
-176.846601 -26.914035 -44964.930000 -176.908145 -26.856865 -49603.610000 -176.925533 -26.945077 -49989.480000 0.000000 0.000000 0.000000
-176.881737 -27.088347 -44871.480000 -176.942315 -27.033412 -50000.000000 -176.960327 -27.121582 -49859.300000 0.000000 0.000000 0.000000
-175.768206 -27.443278 -9209.986000 -175.695398 -27.509937 -8659.859000 -175.670460 -27.424147 -8583.679000 0.000000 0.000000 0.000000
-175.795299 -27.853152 -8987.494000 -175.770304 -27.767330 -8933.483000 -175.866749 -27.791461 -9518.252000 0.000000 0.000000 0.000000
-175.716595 -27.274621 -8941.172000 -175.738974 -27.359313 -9050.498000 -175.645547 -27.338374 -8463.393000 0.000000 0.000000 0.000000
-175.966653 -28.134340 -9646.511000 -175.870408 -28.110658 -9082.416000 -175.941513 -28.048479 -9614.021000 0.000000 0.000000 0.000000
-175.991813 -28.220191 -9642.922000 -175.895483 -28.196512 -9084.455000 -175.966653 -28.134340 -9646.511000 0.000000 0.000000 0.000000
-176.016426 -28.307602 -9666.957000 -175.920577 -28.282365 -9102.099000 -175.991813 -28.220191 -9642.922000 0.000000 0.000000 0.000000
-176.887121 -28.425202 -25857.330000 -176.810930 -28.370369 -23328.130000 -176.895597 -28.336759 -27377.510000 0.000000 0.000000 0.000000
-176.634926 -28.439735 -17107.630000 -176.723481 -28.404722 -19919.090000 -176.713365 -28.493988 -18846.860000 0.000000 0.000000 0.000000
-176.079889 -29.067618 -9040.581000 -176.055581 -28.981496 -9056.394000 -176.153121 -29.005965 -9602.159000 0.000000 0.000000 0.000000
-176.176583 -29.091694 -9587.574000 -176.079889 -29.067618 -9040.581000 -176.153121 -29.005965 -9602.159000 0.000000 0.000000 0.000000
-176.543683 -30.140106 -9264.288000 -176.490424 -30.064730 -9140.671000 -176.607819 -30.063436 -9786.856000 0.000000 0.000000 0.000000
-176.707892 -30.207348 -9958.212000 -176.630380 -30.152700 -9696.328000 -176.717274 -30.117965 -10234.020000 0.000000 0.000000 0.000000
-176.577571 -30.223935 -9219.177000 -176.630380 -30.152700 -9696.328000 -176.707892 -30.207348 -9958.212000 0.000000 0.000000 0.000000
-176.611509 -30.307770 -9224.960000 -176.577571 -30.223935 -9219.177000 -176.698468 -30.296727 -9697.192000 0.000000 0.000000 0.000000
-176.645486 -30.391619 -9161.846000 -176.611509 -30.307770 -9224.960000 -176.689002 -30.386092 -9431.205000 0.000000 0.000000 0.000000
-176.784667 -26.373528 -45422.050000 -176.852028 -26.321783 -49831.810000 -176.860923 -26.411044 -49988.030000 0.000000 0.000000 0.000000
-176.810123 -26.642035 -45086.830000 -176.874654 -26.589887 -50000.000000 -176.886599 -26.678862 -50000.000000 0.000000 0.000000 0.000000
-176.874180 -27.750678 -34910.830000 -176.953557 -27.720883 -40178.330000 -176.945424 -27.808497 -38129.620000 0.000000 0.000000 0.000000
-176.892883 -27.575598 -38671.930000 -176.969729 -27.545477 -44185.740000 -176.961665 -27.633142 -42162.680000 0.000000 0.000000 0.000000
-176.798885 -26.550150 -45241.430000 -176.867145 -26.500511 -50000.000000 -176.874654 -26.589887 -50000.000000 0.000000 0.000000 0.000000
-176.901097 -27.487789 -40572.110000 -176.977758 -27.457791 -46199.570000 -176.969729 -27.545477 -44185.740000 0.000000 0.000000 0.000000
-176.728110 -26.513678 -41032.080000 -176.717152 -26.425287 -41036.650000 -176.794691 -26.461980 -45610.030000 0.000000 0.000000 0.000000
-176.910317 -27.398560 -42529.920000 -176.985754 -27.370066 -48194.400000 -176.977758 -27.457791 -46199.570000 0.000000 0.000000 0.000000
-176.743368 -26.691663 -40351.730000 -176.810123 -26.642035 -45086.830000 -176.820915 -26.728394 -44884.360000 0.000000 0.000000 0.000000
-176.754551 -28.904750 -16821.090000 -176.844014 -28.868895 -19473.600000 -176.835254 -28.957832 -18390.450000 0.000000 0.000000 0.000000
-176.900750 -27.185439 -45021.250000 -176.960327 -27.121582 -49859.300000 -176.977735 -27.209857 -49981.960000 0.000000 0.000000 0.000000
-176.831132 -26.819518 -44803.750000 -176.896350 -26.768016 -49711.630000 -176.908145 -26.856865 -49603.610000 0.000000 0.000000 0.000000
-176.455622 -26.723385 -24977.430000 -176.441870 -26.635360 -24875.370000 -176.525801 -26.669975 -28433.200000 0.000000 0.000000 0.000000
-176.313851 -26.831992 -18676.010000 -176.298251 -26.744321 -18700.590000 -176.385338 -26.777389 -21620.780000 0.000000 0.000000 0.000000
-176.851988 -27.247197 -40773.690000 -176.900750 -27.185439 -45021.250000 -176.922767 -27.298630 -44806.560000 0.000000 0.000000 0.000000
-176.883537 -27.663617 -36803.790000 -176.961665 -27.633142 -42162.680000 -176.953557 -27.720883 -40178.330000 0.000000 0.000000 0.000000
-176.856579 -27.927696 -31224.350000 -176.937240 -27.896259 -36159.010000 -176.929011 -27.984106 -34245.700000 0.000000 0.000000 0.000000
-175.620650 -27.252610 -8343.331000 -175.716595 -27.274621 -8941.172000 -175.645547 -27.338374 -8463.393000 0.000000 0.000000 0.000000
-175.865776 -27.169896 -9993.494000 -175.772931 -27.139216 -9306.426000 -175.848938 -27.082441 -9855.614000 0.000000 0.000000 0.000000
-175.670460 -27.424147 -8583.679000 -175.738974 -27.359313 -9050.498000 -175.768206 -27.443278 -9209.986000 0.000000 0.000000 0.000000
-175.941603 -27.113145 -10703.780000 -175.848938 -27.082441 -9855.614000 -175.924764 -27.025672 -10606.840000 0.000000 0.000000 0.000000
-175.791943 -27.533301 -9279.354000 -175.695398 -27.509937 -8659.859000 -175.768206 -27.443278 -9209.986000 0.000000 0.000000 0.000000
-176.865607 -27.839486 -33059.190000 -176.945424 -27.808497 -38129.620000 -176.937240 -27.896259 -36159.010000 0.000000 0.000000 0.000000
-175.891278 -27.876869 -9576.221000 -175.795299 -27.853152 -8987.494000 -175.866749 -27.791461 -9518.252000 0.000000 0.000000 0.000000
-176.847595 -28.015971 -29460.800000 -176.929011 -27.984106 -34245.700000 -176.920732 -28.072084 -32403.890000 0.000000 0.000000 0.000000
-176.838589 -28.104387 -27777.760000 -176.920732 -28.072084 -32403.890000 -176.912403 -28.160191 -30648.760000 0.000000 0.000000 0.000000
-176.829510 -28.192949 -26189.960000 -176.912403 -28.160191 -30648.760000 -176.904023 -28.248428 -28979.940000 0.000000 0.000000 0.000000
-176.820336 -28.281556 -24696.200000 -176.904023 -28.248428 -28979.940000 -176.895597 -28.336759 -27377.510000 0.000000 0.000000 0.000000
-176.801495 -28.459268 -22049.410000 -176.887121 -28.425202 -25857.330000 -176.878596 -28.513749 -24412.680000 0.000000 0.000000 0.000000
-176.792043 -28.548236 -20850.230000 -176.878596 -28.513749 -24412.680000 -176.870024 -28.602390 -23044.000000 0.000000 0.000000 0.000000
-176.782617 -28.637339 -19728.910000 -176.870024 -28.602390 -23044.000000 -176.861402 -28.691134 -21763.930000 0.000000 0.000000 0.000000
-176.773296 -28.726620 -18683.980000 -176.861402 -28.691134 -21763.930000 -176.852726 -28.780034 -20635.200000 0.000000 0.000000 0.000000
-176.764000 -28.815535 -17721.940000 -176.852726 -28.780034 -20635.200000 -176.844014 -28.868895 -19473.600000 0.000000 0.000000 0.000000
-176.745138 -28.994013 -15986.610000 -176.835254 -28.957832 -18390.450000 -176.826447 -29.046846 -17386.260000 0.000000 0.000000 0.000000
-176.735801 -29.083325 -15203.900000 -176.826447 -29.046846 -17386.260000 -176.817593 -29.135928 -16469.310000 0.000000 0.000000 0.000000
-176.726506 -29.172603 -14480.320000 -176.817593 -29.135928 -16469.310000 -176.808695 -29.225050 -15615.520000 0.000000 0.000000 0.000000
-176.717210 -29.261899 -13810.900000 -176.808695 -29.225050 -15615.520000 -176.799751 -29.314221 -14821.830000 0.000000 0.000000 0.000000
-176.707912 -29.351194 -13191.730000 -176.799751 -29.314221 -14821.830000 -176.790763 -29.403425 -14084.500000 0.000000 0.000000 0.000000
-176.698601 -29.440514 -12629.030000 -176.790763 -29.403425 -14084.500000 -176.781731 -29.492651 -13398.970000 0.000000 0.000000 0.000000
-176.689265 -29.529868 -12122.840000 -176.781731 -29.492651 -13398.970000 -176.772655 -29.581918 -12775.160000 0.000000 0.000000 0.000000
-176.679948 -29.619231 -11656.370000 -176.772655 -29.581918 -12775.160000 -176.763534 -29.671208 -12214.190000 0.000000 0.000000 0.000000
-176.670608 -29.708601 -11233.660000 -176.763534 -29.671208 -12214.190000 -176.754369 -29.760530 -11711.730000 0.000000 0.000000 0.000000
-176.661266 -29.797979 -10844.360000 -176.754369 -29.760530 -11711.730000 -176.745160 -29.849875 -11276.380000 0.000000 0.000000 0.000000
-176.656917 -29.885854 -10537.460000 -176.745160 -29.849875 -11276.380000 -176.735907 -29.939233 -10904.540000 0.000000 0.000000 0.000000
-176.642518 -29.976719 -10198.090000 -176.735907 -29.939233 -10904.540000 -176.726612 -30.028597 -10549.250000 0.000000 0.000000 0.000000
-176.537959 -29.988016 -9615.747000 -176.433679 -29.990888 -9027.480000 -176.491878 -29.915882 -9543.362000 0.000000 0.000000 0.000000
-176.607819 -30.063436 -9786.856000 -176.726612 -30.028597 -10549.250000 -176.717274 -30.117965 -10234.020000 0.000000 0.000000 0.000000
-176.577571 -30.223935 -9219.177000 -176.707892 -30.207348 -9958.212000 -176.698468 -30.296727 -9697.192000 0.000000 0.000000 0.000000
-176.611509 -30.307770 -9224.960000 -176.698468 -30.296727 -9697.192000 -176.689002 -30.386092 -9431.205000 0.000000 0.000000 0.000000
-176.645486 -30.391619 -9161.846000 -176.689002 -30.386092 -9431.205000 -176.679493 -30.475463 -9157.270000 0.000000 0.000000 0.000000
-176.922767 -27.298630 -44806.560000 -176.992980 -27.290455 -50000.000000 -176.993019 -27.290574 -50000.000000 0.000000 0.000000 0.000000
-175.816290 -27.619862 -9392.226000 -175.745316 -27.681524 -8895.648000 -175.720344 -27.595726 -8765.608000 0.000000 0.000000 0.000000
-176.240867 -26.887429 -16353.790000 -176.150638 -26.855870 -14285.240000 -176.224946 -26.799778 -16228.940000 0.000000 0.000000 0.000000
-176.831132 -26.819518 -44803.750000 -176.908145 -26.856865 -49603.610000 -176.846601 -26.914035 -44964.930000 0.000000 0.000000 0.000000
-176.385338 -26.777389 -21620.780000 -176.298251 -26.744321 -18700.590000 -176.370522 -26.689544 -21610.840000 0.000000 0.000000 0.000000
-176.594253 -26.616970 -32414.810000 -176.512041 -26.581957 -28547.600000 -176.581753 -26.528811 -32328.010000 0.000000 0.000000 0.000000
-176.470140 -26.810758 -24957.390000 -176.385338 -26.777389 -21620.780000 -176.455622 -26.723385 -24977.430000 0.000000 0.000000 0.000000
-176.661835 -26.565050 -36522.730000 -176.581753 -26.528811 -32328.010000 -176.649877 -26.476777 -36576.520000 0.000000 0.000000 0.000000
-176.794691 -26.461980 -45610.030000 -176.784667 -26.373528 -45422.050000 -176.860923 -26.411044 -49988.030000 0.000000 0.000000 0.000000
-176.678325 -26.742927 -36147.990000 -176.673307 -26.653142 -36589.210000 -176.743368 -26.691663 -40351.730000 0.000000 0.000000 0.000000
-176.846601 -26.914035 -44964.930000 -176.925533 -26.945077 -49989.480000 -176.864459 -27.000163 -44973.050000 0.000000 0.000000 0.000000
-176.900750 -27.185439 -45021.250000 -176.977735 -27.209857 -49981.960000 -176.922767 -27.298630 -44806.560000 0.000000 0.000000 0.000000
-176.881737 -27.088347 -44871.480000 -176.864459 -27.000163 -44973.050000 -176.942315 -27.033412 -50000.000000 0.000000 0.000000 0.000000
-176.166962 -26.943463 -14446.380000 -176.075710 -26.912313 -12766.460000 -176.150638 -26.855870 -14285.240000 0.000000 0.000000 0.000000
-176.017195 -27.056441 -11639.740000 -175.924764 -27.025672 -10606.840000 -176.000386 -26.968944 -11559.860000 0.000000 0.000000 0.000000
-175.789877 -27.224779 -9424.276000 -175.696817 -27.195949 -8838.276000 -175.772931 -27.139216 -9306.426000 0.000000 0.000000 0.000000
-175.841450 -27.705907 -9484.704000 -175.770304 -27.767330 -8933.483000 -175.745316 -27.681524 -8895.648000 0.000000 0.000000 0.000000
-175.941513 -28.048479 -9614.021000 -175.870408 -28.110658 -9082.416000 -175.845361 -28.024812 -9044.730000 0.000000 0.000000 0.000000
-175.862490 -27.469413 -9821.573000 -175.791943 -27.533301 -9279.354000 -175.768206 -27.443278 -9209.986000 0.000000 0.000000 0.000000
-175.716595 -27.274621 -8941.172000 -175.620650 -27.252610 -8343.331000 -175.696817 -27.195949 -8838.276000 0.000000 0.000000 0.000000
-175.891278 -27.876869 -9576.221000 -175.962303 -27.815377 -10113.150000 -175.987348 -27.900469 -10174.200000 0.000000 0.000000 0.000000
-175.916397 -27.962662 -9597.178000 -175.845361 -28.024812 -9044.730000 -175.820321 -27.938983 -9025.528000 0.000000 0.000000 0.000000
-175.966653 -28.134340 -9646.511000 -175.895483 -28.196512 -9084.455000 -175.870408 -28.110658 -9082.416000 0.000000 0.000000 0.000000
-176.847595 -28.015971 -29460.800000 -176.773877 -27.959709 -26654.850000 -176.856579 -27.927696 -31224.350000 0.000000 0.000000 0.000000
-176.037243 -28.400779 -9665.549000 -175.959088 -28.456230 -9082.404000 -175.943876 -28.368559 -9140.188000 0.000000 0.000000 0.000000
-175.991813 -28.220191 -9642.922000 -175.920577 -28.282365 -9102.099000 -175.895483 -28.196512 -9084.455000 0.000000 0.000000 0.000000
-176.838589 -28.104387 -27777.760000 -176.763884 -28.048419 -25131.150000 -176.847595 -28.015971 -29460.800000 0.000000 0.000000 0.000000
-176.733590 -28.315508 -21085.090000 -176.820336 -28.281556 -24696.200000 -176.810930 -28.370369 -23328.130000 0.000000 0.000000 0.000000
-176.052459 -28.488403 -9616.620000 -175.974312 -28.543909 -9048.778000 -175.959088 -28.456230 -9082.404000 0.000000 0.000000 0.000000
-176.016426 -28.307602 -9666.957000 -175.943876 -28.368559 -9140.188000 -175.920577 -28.282365 -9102.099000 0.000000 0.000000 0.000000
-176.067766 -28.576148 -9596.268000 -175.989546 -28.631595 -9044.021000 -175.974312 -28.543909 -9048.778000 0.000000 0.000000 0.000000
-176.037243 -28.400779 -9665.549000 -175.943876 -28.368559 -9140.188000 -176.016426 -28.307602 -9666.957000 0.000000 0.000000 0.000000
-176.083300 -28.663864 -9593.523000 -176.004771 -28.719286 -9045.516000 -175.989546 -28.631595 -9044.021000 0.000000 0.000000 0.000000
-176.052459 -28.488403 -9616.620000 -175.959088 -28.456230 -9082.404000 -176.037243 -28.400779 -9665.549000 0.000000 0.000000 0.000000
-176.098674 -28.751582 -9580.668000 -176.019997 -28.806983 -9022.272000 -176.004771 -28.719286 -9045.516000 0.000000 0.000000 0.000000
-176.067766 -28.576148 -9596.268000 -175.974312 -28.543909 -9048.778000 -176.052459 -28.488403 -9616.620000 0.000000 0.000000 0.000000
-176.113674 -28.839016 -9559.512000 -176.035224 -28.894687 -9018.588000 -176.019997 -28.806983 -9022.272000 0.000000 0.000000 0.000000
-176.083300 -28.663864 -9593.523000 -175.989546 -28.631595 -9044.021000 -176.067766 -28.576148 -9596.268000 0.000000 0.000000 0.000000
-176.603681 -28.708652 -14846.570000 -176.694101 -28.673038 -16956.990000 -176.683535 -28.762374 -16189.420000 0.000000 0.000000 0.000000
-176.098674 -28.751582 -9580.668000 -176.004771 -28.719286 -9045.516000 -176.083300 -28.663864 -9593.523000 0.000000 0.000000 0.000000
-176.130819 -28.922510 -9577.018000 -176.055581 -28.981496 -9056.394000 -176.035224 -28.894687 -9018.588000 0.000000 0.000000 0.000000
-176.130819 -28.922510 -9577.018000 -176.113674 -28.839016 -9559.512000 -176.208211 -28.867019 -10081.000000 0.000000 0.000000 0.000000
-176.202316 -29.177882 -9613.819000 -176.128572 -29.239883 -9077.324000 -176.104226 -29.153747 -9053.940000 0.000000 0.000000 0.000000
-176.226570 -29.264482 -9610.148000 -176.152947 -29.326018 -9045.556000 -176.128572 -29.239883 -9077.324000 0.000000 0.000000 0.000000
-176.176583 -29.091694 -9587.574000 -176.104226 -29.153747 -9053.940000 -176.079889 -29.067618 -9040.581000 0.000000 0.000000 0.000000
-176.252009 -29.352319 -9568.900000 -176.177331 -29.412168 -9018.795000 -176.152947 -29.326018 -9045.556000 0.000000 0.000000 0.000000
-176.202316 -29.177882 -9613.819000 -176.104226 -29.153747 -9053.940000 -176.176583 -29.091694 -9587.574000 0.000000 0.000000 0.000000
-176.275183 -29.434558 -9511.836000 -176.204200 -29.497642 -8988.012000 -176.177331 -29.412168 -9018.795000 0.000000 0.000000 0.000000
-176.226570 -29.264482 -9610.148000 -176.128572 -29.239883 -9077.324000 -176.202316 -29.177882 -9613.819000 0.000000 0.000000 0.000000
-176.304468 -29.510581 -9511.082000 -176.241623 -29.580159 -8965.910000 -176.204200 -29.497642 -8988.012000 0.000000 0.000000 0.000000
-176.252009 -29.352319 -9568.900000 -176.152947 -29.326018 -9045.556000 -176.226570 -29.264482 -9610.148000 0.000000 0.000000 0.000000
-176.341975 -29.593090 -9516.304000 -176.279099 -29.662682 -8974.434000 -176.241623 -29.580159 -8965.910000 0.000000 0.000000 0.000000
-176.275183 -29.434558 -9511.836000 -176.177331 -29.412168 -9018.795000 -176.252009 -29.352319 -9568.900000 0.000000 0.000000 0.000000
-176.304468 -29.510581 -9511.082000 -176.204200 -29.497642 -8988.012000 -176.275183 -29.434558 -9511.836000 0.000000 0.000000 0.000000
-176.379537 -29.675596 -9531.559000 -176.316610 -29.745210 -8996.189000 -176.279099 -29.662682 -8974.434000 0.000000 0.000000 0.000000
-176.341975 -29.593090 -9516.304000 -176.241623 -29.580159 -8965.910000 -176.304468 -29.510581 -9511.082000 0.000000 0.000000 0.000000
-176.379537 -29.675596 -9531.559000 -176.279099 -29.662682 -8974.434000 -176.341975 -29.593090 -9516.304000 0.000000 0.000000 0.000000
-176.417152 -29.758126 -9532.127000 -176.354175 -29.827752 -9004.915000 -176.316610 -29.745210 -8996.189000 0.000000 0.000000 0.000000
-176.417152 -29.758126 -9532.127000 -176.316610 -29.745210 -8996.189000 -176.379537 -29.675596 -9531.559000 0.000000 0.000000 0.000000
-176.454814 -29.840652 -9534.517000 -176.391775 -29.910290 -9008.396000 -176.354175 -29.827752 -9004.915000 0.000000 0.000000 0.000000
-176.454814 -29.840652 -9534.517000 -176.354175 -29.827752 -9004.915000 -176.417152 -29.758126 -9532.127000 0.000000 0.000000 0.000000
-176.491878 -29.915882 -9543.362000 -176.433679 -29.990888 -9027.480000 -176.391775 -29.910290 -9008.396000 0.000000 0.000000 0.000000
-176.491878 -29.915882 -9543.362000 -176.391775 -29.910290 -9008.396000 -176.454814 -29.840652 -9534.517000 0.000000 0.000000 0.000000
-176.537959 -29.988016 -9615.747000 -176.607819 -30.063436 -9786.856000 -176.490424 -30.064730 -9140.671000 0.000000 0.000000 0.000000
-176.607819 -30.063436 -9786.856000 -176.630380 -30.152700 -9696.328000 -176.543683 -30.140106 -9264.288000 0.000000 0.000000 0.000000
-176.537959 -29.988016 -9615.747000 -176.491878 -29.915882 -9543.362000 -176.578970 -29.912589 -10006.600000 0.000000 0.000000 0.000000
-176.630380 -30.152700 -9696.328000 -176.607819 -30.063436 -9786.856000 -176.717274 -30.117965 -10234.020000 0.000000 0.000000 0.000000
-176.630380 -30.152700 -9696.328000 -176.577571 -30.223935 -9219.177000 -176.543683 -30.140106 -9264.288000 0.000000 0.000000 0.000000
-176.810123 -26.642035 -45086.830000 -176.798885 -26.550150 -45241.430000 -176.874654 -26.589887 -50000.000000 0.000000 0.000000 0.000000
-176.810123 -26.642035 -45086.830000 -176.886599 -26.678862 -50000.000000 -176.820915 -26.728394 -44884.360000 0.000000 0.000000 0.000000
-175.937961 -27.729562 -10084.070000 -175.962303 -27.815377 -10113.150000 -175.866749 -27.791461 -9518.252000 0.000000 0.000000 0.000000
-176.901097 -27.487789 -40572.110000 -176.910317 -27.398560 -42529.920000 -176.977758 -27.457791 -46199.570000 0.000000 0.000000 0.000000
-176.892883 -27.575598 -38671.930000 -176.961665 -27.633142 -42162.680000 -176.883537 -27.663617 -36803.790000 0.000000 0.000000 0.000000
-176.728110 -26.513678 -41032.080000 -176.649877 -26.476777 -36576.520000 -176.717152 -26.425287 -41036.650000 0.000000 0.000000 0.000000
-176.798885 -26.550150 -45241.430000 -176.794691 -26.461980 -45610.030000 -176.867145 -26.500511 -50000.000000 0.000000 0.000000 0.000000
-176.092358 -26.999842 -12880.070000 -176.000386 -26.968944 -11559.860000 -176.075710 -26.912313 -12766.460000 0.000000 0.000000 0.000000
-175.887918 -27.556440 -9902.450000 -175.816290 -27.619862 -9392.226000 -175.791943 -27.533301 -9279.354000 0.000000 0.000000 0.000000
-176.901097 -27.487789 -40572.110000 -176.969729 -27.545477 -44185.740000 -176.892883 -27.575598 -38671.930000 0.000000 0.000000 0.000000
-176.728110 -26.513678 -41032.080000 -176.794691 -26.461980 -45610.030000 -176.798885 -26.550150 -45241.430000 0.000000 0.000000 0.000000
-176.733790 -26.602182 -40560.420000 -176.798885 -26.550150 -45241.430000 -176.810123 -26.642035 -45086.830000 0.000000 0.000000 0.000000
-176.661835 -26.565050 -36522.730000 -176.649877 -26.476777 -36576.520000 -176.728110 -26.513678 -41032.080000 0.000000 0.000000 0.000000
-176.733790 -26.602182 -40560.420000 -176.728110 -26.513678 -41032.080000 -176.798885 -26.550150 -45241.430000 0.000000 0.000000 0.000000
-176.594253 -26.616970 -32414.810000 -176.525801 -26.669975 -28433.200000 -176.512041 -26.581957 -28547.600000 0.000000 0.000000 0.000000
-176.594253 -26.616970 -32414.810000 -176.606725 -26.704533 -32371.620000 -176.525801 -26.669975 -28433.200000 0.000000 0.000000 0.000000
-176.183530 -27.030822 -14527.010000 -176.092358 -26.999842 -12880.070000 -176.166962 -26.943463 -14446.380000 0.000000 0.000000 0.000000
-176.910317 -27.398560 -42529.920000 -176.922767 -27.298630 -44806.560000 -176.985754 -27.370066 -48194.400000 0.000000 0.000000 0.000000
-176.594253 -26.616970 -32414.810000 -176.581753 -26.528811 -32328.010000 -176.661835 -26.565050 -36522.730000 0.000000 0.000000 0.000000
-176.673307 -26.653142 -36589.210000 -176.661835 -26.565050 -36522.730000 -176.733790 -26.602182 -40560.420000 0.000000 0.000000 0.000000
